UNIQUE_ID,STATION_NAME,OBLIGATION_NAME,PERIOD_FROM,PERIOD_TO,FILING_DATE,Year,IS_NIL_RETURN,ASSMT_TYPE,IS_RESIDENT,RN,Other Income,IS_EXEMPT_CERT_PRSNT,IS_EXEMPT_CERT_PRSNT_1,MORTAGE_INTEREST,PERSONAL_RELIEF,INSURANCE_RELIEF,HOME_OWN_SAVING_PLAN_DEP,EXEMPTION_AMT,CHARGEABLE_INCOME,TAX_ON_CHARGEABLE_INCOME,TAX_DEDUCTED,TAX_PAYABLE_OR_REFUNDABLE,INVEST_DESC_PLNTMSCH,INVEST_DEDC_BLDG,CAP_ALLW,WEAR_TEAR_DEDC_WT,WEAR_TEAR_DEDC_MINING,AMOUNT_BORROWED,AMT_INTEREST_PAID,TOT_DEDUCTIONS,TAX_CREDITS,TAX_DUE,BUSS_GROSS_TURNOVER,COMM_GROSS_TURNOVER,FARM_GROSS_TURNOVER,INT_GROSS_TURNOVER,REN_GROSS_TURNOVER,OTH_GROSS_TURNOVER,CONS_GROSS_TURNOVER,BUSS_COST_OF_SALES,COMM_COST_OF_SALES,FARM_COST_OF_SALES,INT_COST_OF_SALES,REN_COST_OF_SALES,OTH_COST_OF_SALES,CONS_COST_OF_SALES,BUSS_TOT_OPENING_STOCK,COMM_TOT_OPENING_STOCK,FARM_TOT_OPENING_STOCK,INT_TOT_OPENING_STOCK,REN_TOT_OPENING_STOCK,OTH_TOT_OPENING_STOCK,CONS_TOT_OPENING_STOCK,BUSS_TOTAL_OTHER_INCOME,COMM_TOTAL_OTHER_INCOME,FARM_TOTAL_OTHER_INCOME,INT_TOTAL_OTHER_INCOME,REN_TOTAL_OTHER_INCOME,OTH_TOTAL_OTHER_INCOME,CONS_TOTAL_OTHER_INCOME
272,KERICHO,Income Tax - Resident Individual,01/01/2023,31/12/2023,20/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Eldoret,Income Tax - Resident Individual,01/01/2023,31/12/2023,26/04/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,West of Nairobi,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,23/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,SIAYA,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,25/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Kakamega,Income Tax - Resident Individual,24/05/2023,31/12/2023,28/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,KAJIADO,Income Tax - Resident Individual,11/12/2023,31/12/2023,01/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,KITUI,Income Tax - Resident Individual,28/07/2023,31/12/2023,31/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,NAKURU,Income Tax - Resident Individual,10/08/2023,31/12/2023,25/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,LODWAR,Income Tax - Resident Individual,01/01/2023,31/12/2023,19/06/2024,2023,N,S,Y,1,Y,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,662155,662155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,West of Nairobi,Income Tax - Resident Individual,01/01/2023,31/12/2023,22/04/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,East of Nairobi,Income Tax - Resident Individual,17/02/2023,31/12/2023,01/04/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,East of Nairobi,Income Tax - Resident Individual,01/01/2023,31/12/2023,30/05/2024,2023,N,S,,1,,N,0,,,,,,35400,3540,0,3540,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,Kisumu,Income Tax - Resident Individual,28/07/2023,31/12/2023,18/09/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,Machakos,Income Tax - Resident Individual,03/05/2023,31/12/2023,15/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,East of Nairobi,Income Tax - Resident Individual,13/02/2023,31/12/2023,09/03/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,Meru,Income Tax - Resident Individual,10/02/2023,31/12/2023,03/03/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,Eldoret,Income Tax - Resident Individual,16/05/2023,31/12/2023,11/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,BUSIA,Income Tax - Resident Individual,01/01/2023,31/12/2023,01/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,KIAMBU,Income Tax - Resident Individual,01/01/2023,31/12/2023,23/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,KERICHO,Income Tax - Resident Individual,01/01/2023,31/12/2023,09/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,Eldoret,Income Tax - Resident Individual,01/01/2023,31/12/2023,27/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,Kisumu,Income Tax - Resident Individual,15/08/2023,31/12/2023,08/10/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Kisumu,Income Tax - Resident Individual,13/07/2023,31/12/2023,27/09/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,ISIOLO,Income Tax - Resident Individual,09/06/2023,31/12/2023,13/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,NAROK,Income Tax - Resident Individual,02/05/2023,31/12/2023,23/04/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,Eldoret,Income Tax - Resident Individual,01/01/2023,31/12/2023,17/07/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Mombasa North,Income Tax - Resident Individual,04/02/2023,31/12/2023,08/02/2024,2023,N,S,,1,,N,0,,,,,,192500,19250,0,19250,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,KIAMBU,Income Tax - Resident Individual,04/11/2023,31/12/2023,06/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,KAJIADO,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,24/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,BUNGOMA,Income Tax - Resident Individual,28/08/2023,31/12/2023,23/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,DIANI,Income Tax - Resident Individual,07/08/2023,31/12/2023,13/02/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Thika,Income Tax - Resident Individual,31/08/2023,31/12/2023,27/06/2024,2023,N,S,,1,,N,0,,,,,,100950,10095,0,10095,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,KITALE,Income Tax - Resident Individual,13/08/2023,31/12/2023,15/04/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,Embu,Income Tax - Resident Individual,01/01/2023,31/12/2023,30/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,KERUGOYA,Income Tax - Resident Individual,22/08/2023,31/12/2023,14/10/2024,2023,N,E,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,West of Nairobi,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,29/04/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,NAKURU,Income Tax - Resident Individual,30/11/2023,31/12/2023,29/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,Thika,Income Tax - Resident Individual,29/03/2023,31/12/2023,05/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,KERICHO,Income Tax - Resident Individual,01/01/2023,31/12/2023,28/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,West of Nairobi,Income Tax - Resident Individual,18/01/2023,31/12/2023,26/01/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,BUNGOMA,Income Tax - Resident Individual,13/01/2023,31/12/2023,07/05/2024,2023,N,S,,1,,N,0,,,,,,19035,1903.5,0,1903.5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Mombasa North,Income Tax - Resident Individual,05/08/2023,31/12/2023,16/03/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,KITUI,Income Tax - Resident Individual,12/08/2023,31/12/2023,06/07/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,KITALE,Income Tax - Resident Individual,24/10/2023,31/12/2023,14/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,Mombasa South,Income Tax - Resident Individual,01/01/2023,31/12/2023,23/05/2024,2023,N,S,,1,,N,0,,,,,,85256,8525.6,0,8525.6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,Kisii,Income Tax - Resident Individual,24/06/2023,31/12/2023,29/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,Nyeri,Income Tax - Resident Individual,01/01/2023,31/12/2023,21/03/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,KITALE,Income Tax - Resident Individual,24/04/2023,31/12/2023,27/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,MURANGA,Income Tax - Resident Individual,09/09/2023,31/12/2023,15/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Kisii,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,15/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,KITALE,Income Tax - Resident Individual,04/09/2023,31/12/2023,06/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,KERICHO,Income Tax - Resident Individual,19/08/2023,31/12/2023,09/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,BUSIA,Income Tax - Resident Individual,20/01/2023,31/12/2023,17/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Machakos,Income Tax - Resident Individual,17/08/2023,31/12/2023,13/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Mombasa South,Income Tax - Resident Individual,16/06/2023,31/12/2023,30/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Meru,Income Tax - Resident Individual,01/01/2023,31/12/2023,26/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,VOI,Income Tax - Resident Individual,22/05/2023,31/12/2023,05/03/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,KERUGOYA,Income Tax - Resident Individual,15/03/2023,31/12/2023,04/07/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,KERICHO,Income Tax - Resident Individual,27/02/2023,31/12/2023,27/02/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Nyeri,Income Tax - Resident Individual,01/01/2023,31/12/2023,27/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Eldoret,Income Tax - Resident Individual,01/01/2023,31/12/2023,06/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,BUSIA,Income Tax - Resident Individual,01/01/2023,31/12/2023,30/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,BUSIA,Income Tax - Resident Individual,01/01/2023,31/12/2023,25/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,MARALAL,Income Tax - Resident Individual,03/09/2023,31/12/2023,19/04/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,KITALE,Income Tax - Resident Individual,02/10/2023,31/12/2023,12/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,Eldoret,Income Tax - Resident Individual,26/07/2023,31/12/2023,06/03/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,East of Nairobi,Income Tax - Resident Individual,01/01/2023,31/12/2023,28/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Eldoret,Income Tax - Resident Individual,08/08/2023,31/12/2023,06/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,Kisumu,Income Tax - Resident Individual,01/01/2023,31/12/2023,07/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,KIAMBU,Income Tax - Resident Individual,13/06/2023,31/12/2023,11/07/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,KAJIADO,Income Tax - Resident Individual,01/01/2023,31/12/2023,01/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,Kisii,Income Tax - Resident Individual,10/08/2023,31/12/2023,15/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,KAJIADO,Income Tax - Resident Individual,01/01/2023,31/12/2023,29/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,BUNGOMA,Income Tax - Resident Individual,01/01/2023,31/12/2023,29/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,NAKURU,Income Tax - Resident Individual,01/01/2023,31/12/2023,18/07/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,Eldoret,Income Tax - Resident Individual,14/06/2023,31/12/2023,20/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,KERICHO,Income Tax - Resident Individual,10/08/2023,31/12/2023,22/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Eldoret,Income Tax - Resident Individual,24/08/2023,31/12/2023,30/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,MURANGA,Income Tax - Resident Individual,08/05/2023,31/12/2023,12/02/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,DIANI,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,20/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,KERICHO,Income Tax - Resident Individual,01/01/2023,31/12/2023,01/07/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Eldoret,Income Tax - Resident Individual,31/08/2023,31/12/2023,23/04/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Eldoret,Income Tax - Resident Individual,24/08/2023,31/12/2023,11/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,East of Nairobi,Income Tax - Resident Individual,14/08/2023,31/12/2023,20/06/2024,2023,N,S,Y,1,N,N,0,,,,,,33840,4800,4800,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,KITALE,Income Tax - Resident Individual,30/08/2023,31/12/2023,22/04/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,KITALE,Income Tax - Resident Individual,31/08/2023,31/12/2023,16/04/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,HOMABAY,Income Tax - Resident Individual,04/01/2023,31/12/2023,08/02/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,KITALE,Income Tax - Resident Individual,14/08/2023,31/12/2023,16/04/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,MURANGA,Income Tax - Resident Individual,14/03/2023,31/12/2023,07/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,Kisii,Income Tax - Resident Individual,18/07/2023,31/12/2023,21/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,West of Nairobi,Income Tax - Resident Individual,29/06/2023,31/12/2023,26/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Eldoret,Income Tax - Resident Individual,01/01/2023,31/12/2023,27/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,West of Nairobi,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,29/07/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,Kakamega,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,12/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,HOMABAY,Income Tax - Resident Individual,09/11/2023,31/12/2023,17/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,KERICHO,Income Tax - Resident Individual,01/01/2023,31/12/2023,14/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,HOMABAY,Income Tax - Resident Individual,14/08/2023,31/12/2023,03/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
