,weight,total_gross_income,pitax,table_row
13244,10.0,6215940.74638753,635543.0422077924,48
17887,10.0,6216269.751431499,757400.9700492469,48
21722,10.0,6217481.765549399,568535.5719237615,48
6661,10.0,6217876.751193973,695188.5846029653,48
7278,10.0,6218874.251678278,698008.3134757215,48
19507,10.0,6219152.677437543,560950.9792876567,48
12317,10.0,6219611.115620762,848175.9293169043,48
10845,10.0,6220724.628910032,652540.9744375714,48
13448,10.0,6221886.998015928,576711.7353529272,48
15420,10.0,6222177.754718813,729858.526043975,48
20159,10.0,6222305.038321767,572272.367998955,48
15104,10.0,6223261.042473998,834403.9325760815,48
17533,10.0,6223293.917041253,670030.4284243976,48
16233,10.0,6223633.853396026,623653.7685166381,48
19789,10.0,6223783.002901067,601401.9285635852,48
6095,10.0,6224644.218744159,695183.7257226316,48
11683,10.0,6224802.351393635,624354.8472486351,48
8180,10.0,6226075.631326299,800847.760111505,48
8828,10.0,6226637.738128183,740640.3138422926,48
21329,10.0,6227229.463406561,611896.4137202089,48
21488,10.0,6227356.901953794,611360.9020269052,48
14434,10.0,6227879.9896065695,645725.7224994567,48
10815,10.0,6228217.779041128,493941.72454857745,48
5601,10.0,6228472.96191934,694264.4834776291,48
15904,10.0,6228815.203413203,748992.2048900091,48
14989,10.0,6229619.878383249,714041.6409638652,48
20397,10.0,6229871.636348974,750776.523471116,48
5565,10.0,6230884.660370277,694334.112636978,48
6533,10.0,6231707.503170458,707185.3202256067,48
10809,10.0,6232289.802185384,844061.5286570943,48
14884,10.0,6232587.198722254,847777.772377453,48
14912,10.0,6235045.885982289,566340.6119945801,48
6755,10.0,6235368.364516552,696888.2174663998,48
23240,10.0,6235564.579684703,617462.1809458792,48
7257,10.0,6235728.026136634,700544.8488156779,48
8258,10.0,6237118.974802133,582899.1113604554,48
22419,10.0,6238362.1311652,765496.7728696518,48
18373,10.0,6239343.974853348,611038.7341147024,48
7253,10.0,6240130.479216315,710671.1897651475,48
7001,10.0,6240512.343079596,701693.3036478584,48
7823,10.0,6240891.417670848,727520.9341950363,48
20676,10.0,6241376.885953619,758966.4559441082,48
15004,10.0,6242108.676965962,672056.3840043632,48
17201,10.0,6242739.081477522,942498.0553483939,48
15982,10.0,6242958.884790523,612853.4164026885,48
7351,10.0,6244797.370752213,700082.8917448897,48
20104,10.0,6244830.2468127785,565676.3001559175,48
18597,10.0,6245007.6622127425,779544.0118602129,48
14995,10.0,6245501.771158039,653848.865250027,48
7678,10.0,6246320.230071188,694790.6285114901,48
15422,10.0,6246576.059925072,725373.0871630756,48
18521,10.0,6246823.131518724,770683.573286152,48
5619,10.0,6247523.1789033245,695816.315515756,48
7208,10.0,6247762.984910415,698020.0378808742,48
12971,10.0,6247987.468750909,605446.0376277971,48
5947,10.0,6249881.041481143,697642.9236447968,48
7420,10.0,6251092.890987836,699480.803328945,48
20603,10.0,6251805.862725977,647715.6154028659,48
11491,10.0,6252075.389835747,829550.4865667593,48
21102,10.0,6252367.287560646,739524.6706604206,48
15819,10.0,6252560.806449298,846270.4815169768,48
18512,10.0,6253114.049653906,821150.1336834925,48
6330,10.0,6253285.519667424,706962.71341433,48
13958,10.0,6253485.286764346,727171.0643060146,48
16741,10.0,6254403.137849672,645367.5022646574,48
20987,10.0,6254856.603868853,587816.2400303587,48
16537,10.0,6256406.442468474,783002.0521907172,48
5971,10.0,6261009.191791501,697564.1027860638,48
20571,10.0,6261009.49213942,611213.8190158186,48
7172,10.0,6261501.871506763,700917.7028799945,48
10240,10.0,6261869.7729392275,620961.1970294181,48
21590,10.0,6261960.804479157,604885.564600734,48
20712,10.0,6262129.1924079405,639023.9904431945,48
15640,10.0,6262190.20038884,653289.5234075248,48
17883,10.0,6262310.835239591,735379.0275855983,48
9776,10.0,6262588.957684431,605421.0425009847,48
20219,10.0,6263313.075629855,825604.5601840377,48
7249,10.0,6263564.926923954,700417.7941633844,48
7093,10.0,6264042.210825702,700653.2502887507,48
7209,10.0,6265279.379266873,693955.2639860869,48
22323,10.0,6266447.349752592,635659.6335657646,48
6726,10.0,6268221.836634812,702714.6854891754,48
12691,10.0,6268318.766848491,567697.5162628698,48
7198,10.0,6268528.584712368,700884.9116169267,48
21019,10.0,6268538.752684746,854491.7083726011,48
10372,10.0,6269233.167247275,724501.043361463,48
11815,10.0,6269526.072319938,604578.1083038478,48
19198,10.0,6269831.866898061,405762.85851763864,48
11999,10.0,6270062.004633321,1018366.1095794116,48
19238,10.0,6270235.8296041265,761202.1416368694,48
18912,10.0,6270499.350772826,846968.395305977,48
7670,10.0,6271227.356798102,701576.980614504,48
7693,10.0,6271419.466515067,699025.433589071,48
18347,10.0,6272752.120135795,665777.4878319753,48
6697,10.0,6273492.033646679,701263.9777200486,48
6962,10.0,6273545.150259757,706789.0586949199,48
14312,10.0,6274991.275651032,781490.9851906906,48
10352,10.0,6275090.590804212,720756.2121388474,48
7245,10.0,6276550.570836278,703506.4279195879,48
7539,10.0,6277321.621189306,681942.4908854684,48
14504,10.0,6278078.388924439,749322.1072266261,48
21868,10.0,6278958.958582601,589756.7272186663,48
12523,10.0,6279384.185770429,786845.4590296856,48
13291,10.0,6280172.212819863,646638.9183848883,48
6254,10.0,6281013.076280762,726133.7593063072,48
6077,10.0,6281065.3890185645,701055.7865737536,48
16102,10.0,6281418.668919691,681971.4078308247,48
13609,10.0,6282555.244331588,756212.1492904355,48
17360,10.0,6282888.360767519,622098.8062849367,48
10900,10.0,6284154.417444002,727115.7679733641,48
6639,10.0,6284182.472671659,699161.5903495476,48
6967,10.0,6284814.02715579,710089.953802293,48
7762,10.0,6285389.624541736,703907.0257739105,48
6492,10.0,6287310.117808912,670405.7896354238,48
21005,10.0,6287343.7709281305,640551.5416512967,48
5670,10.0,6288057.842641085,701069.60793617,48
5835,10.0,6289423.875188513,702037.0261342538,48
7577,10.0,6290136.156777588,703174.1644219336,48
15983,10.0,6290405.669944763,770206.2617488956,48
10749,10.0,6290840.893009584,580870.0545588864,48
17164,10.0,6290865.008598003,841268.8021868186,48
8399,10.0,6290992.9135812,602843.6358515588,48
13085,10.0,6291901.577222108,693308.1319288526,48
11838,10.0,6292027.962712301,583675.0003349605,48
10896,10.0,6292066.730774416,739345.7276419449,48
6549,10.0,6292102.177998372,703098.26375289,48
11331,10.0,6292793.186151954,759527.4737663171,48
5808,10.0,6293381.054274608,705092.8342203939,48
9157,10.0,6293777.552028322,781492.8122959756,48
9896,10.0,6293906.212652106,584690.0920560621,48
5704,10.0,6294012.941220594,702758.4647950716,48
19402,10.0,6294452.289116441,583494.8303392434,48
8471,10.0,6294505.943078727,632615.429791845,48
6712,10.0,6294567.755638931,700403.5498078611,48
11114,10.0,6295070.210073141,621507.3223603582,48
12180,10.0,6295186.411645645,900254.7176859486,48
7658,10.0,6295681.688603617,705706.5140696842,48
13431,10.0,6297073.033781155,816549.0758168384,48
18923,10.0,6297696.909027462,738784.4932172735,48
6351,10.0,6297858.125706066,703708.7018991188,48
6775,10.0,6298013.620710855,679928.3486986686,48
6544,10.0,6298705.186228248,692343.2386044668,48
20787,10.0,6298713.086131054,746840.6442381962,48
6700,10.0,6298858.311329271,708883.2526350247,48
9292,10.0,6303157.203244466,399787.4989082131,48
6248,10.0,6305468.255431168,705672.292942083,48
7612,10.0,6305570.11620664,704632.7880957224,48
18667,10.0,6306266.462122628,605080.6450733244,48
14921,10.0,6306778.780645639,916785.793224301,48
7688,10.0,6307354.530070855,690492.8377210359,48
20524,10.0,6307779.282247632,674602.7255059092,48
22413,10.0,6308510.103183642,922162.7962624467,48
22175,10.0,6308648.191343579,748214.6680031248,48
16539,10.0,6309073.30938484,662671.322002257,48
11229,10.0,6309614.21030379,771090.328044042,48
8831,10.0,6310643.541967951,851651.154286055,48
6450,10.0,6310877.386893878,706885.3746341945,48
6648,10.0,6312036.484491334,700397.0157829302,48
9380,10.0,6312216.5274690045,735769.8965575356,48
7630,10.0,6312694.168608649,708093.5530349493,48
6554,10.0,6314227.845428369,706813.1846888319,48
8539,10.0,6317381.052548819,861901.1048052773,48
5842,10.0,6318881.00435407,705979.9192849257,48
5649,10.0,6319435.810128064,705136.1925224824,48
18248,10.0,6319441.579482947,732864.8833104691,48
16938,10.0,6319631.53095636,747538.3448789496,48
20238,10.0,6319868.094190515,729058.0885777106,48
15637,10.0,6319949.006497232,574388.1312786355,48
22693,10.0,6320113.72316975,704807.9718675788,48
19765,10.0,6321423.147634709,575835.7616940048,48
15849,10.0,6321890.317466616,784414.8218562029,48
17089,10.0,6322448.173006332,641973.3004670291,48
21714,10.0,6323013.787052998,704757.5026761066,48
12420,10.0,6323585.702414372,705889.2872673783,48
7393,10.0,6323959.153695496,720887.2723643451,48
11367,10.0,6324489.291381245,688980.8996214779,48
9227,10.0,6324601.152051494,747748.6368446418,48
7301,10.0,6325294.978186618,708880.9865697966,48
13814,10.0,6326607.654930107,595394.4487926243,48
20780,10.0,6327154.749896445,862532.2445547332,48
15085,10.0,6327703.687703513,557499.6703145946,48
12255,10.0,6328437.56769164,412248.1792656514,48
7366,10.0,6329400.819969467,708773.9533062467,48
22760,10.0,6330754.7685363,757280.213341213,48
10814,10.0,6332566.014622055,611407.9155498443,48
12387,10.0,6333454.696368167,594255.4325544015,48
12697,10.0,6333665.684534133,747230.469336688,48
11227,10.0,6333995.5890738685,596351.9250576557,48
20769,10.0,6334294.046382081,512616.6745384792,48
12161,10.0,6335154.07082581,729043.6840477178,48
7147,10.0,6335677.690551414,709587.4357336669,48
7349,10.0,6335776.833000904,708169.6186775554,48
15953,10.0,6337808.00388392,785779.0961061383,48
7660,10.0,6337943.260396771,708622.009718478,48
17869,10.0,6338850.995883905,580984.587419342,48
14263,10.0,6339025.449811209,655045.4063647186,48
6799,10.0,6339253.763045236,711774.6029576065,48
7343,10.0,6339725.1763088275,703907.4393466559,48
6708,10.0,6340302.00485311,700572.667078933,48
16028,10.0,6340700.306316053,740071.4386602768,48
20034,10.0,6341065.441468532,1054991.7794643356,48
10734,10.0,6341590.38160157,673497.1372719202,48
11531,10.0,6342270.369340604,584807.5097932253,48
17739,10.0,6343778.424276431,705508.5303979957,48
12199,10.0,6344038.4489878155,1055526.9208178069,48
14770,10.0,6344378.955922621,839405.875942266,48
6343,10.0,6344832.5335331205,709341.3655353908,48
7250,10.0,6344870.846069736,709346.3308401362,48
7439,10.0,6345003.768902142,709365.4295703558,48
18058,10.0,6345595.914581835,685490.6942001804,48
18530,10.0,6345824.265655493,781167.164851819,48
6252,10.0,6345958.221209543,710919.7925069603,48
14324,10.0,6346949.287215235,754745.4660900243,48
7416,10.0,6347429.125382681,737634.4015200334,48
9492,10.0,6347539.559662288,611703.4944081709,48
18546,10.0,6348566.472632477,607691.5865454805,48
20972,10.0,6348878.446285514,734411.8189569097,49
6469,10.0,6349657.916977805,710235.2338386102,49
17028,10.0,6351196.342267632,629470.208295184,49
7038,10.0,6353140.658861439,707552.0247873754,49
12023,10.0,6354188.070562083,632737.4144367658,49
6774,10.0,6355119.703156697,712993.9904887333,49
7446,10.0,6355247.345223328,710986.0413986561,49
18449,10.0,6358997.935545177,664690.5334938255,49
5738,10.0,6359344.702434456,710308.3849653907,49
16213,10.0,6360144.281100498,525112.067039843,49
7652,10.0,6360743.567517224,690832.7599324704,49
14264,10.0,6361229.960729381,800758.3070834493,49
6589,10.0,6361311.524260976,711923.3402747631,49
14846,10.0,6361831.383091173,662433.8836213902,49
19214,10.0,6362187.791531379,688866.5855638124,49
6409,10.0,6362263.96832904,698718.0398146377,49
19061,10.0,6362308.351112088,606667.9557099582,49
6663,10.0,6362586.116131708,712968.5781405728,49
7461,10.0,6362748.858777257,711665.1932181707,49
14357,10.0,6363349.194606947,759492.0690431476,49
16914,10.0,6364741.106565455,579574.6749270975,49
16404,10.0,6365011.485314473,802421.4387134475,49
22289,10.0,6365588.015226519,575753.2235767993,49
13041,10.0,6365615.750694085,662022.7077128335,49
21096,10.0,6370089.463046293,696462.3546036745,49
12729,10.0,6371578.132509733,570589.7418472109,49
7547,10.0,6372543.37129803,712018.9324501099,49
9449,10.0,6372967.340271236,607641.9874307096,49
16454,10.0,6374541.5784266675,781325.1621294057,49
20824,10.0,6376056.102368394,735273.3015359739,49
7214,10.0,6377256.539308479,713545.3886150172,49
6575,10.0,6377424.830197785,719078.8282099018,49
10524,10.0,6377830.452682287,637783.0452682287,49
8118,10.0,6377830.452682287,637783.0452682287,49
15592,10.0,6377832.140931873,1061609.785367737,49
8373,10.0,6378166.739958508,919038.2765088213,49
15484,10.0,6379701.918376943,667526.742639024,49
20200,10.0,6380523.846655146,784794.1121156353,49
8272,10.0,6380641.012265729,581257.1401331279,49
7464,10.0,6381046.119325327,715467.1841027661,49
20174,10.0,6381148.482428361,851566.8661600762,49
16187,10.0,6381691.479483309,957005.7119224963,49
14964,10.0,6381765.389163781,735961.25267883,49
20813,10.0,6383139.109778355,646023.3383322734,49
14958,10.0,6383762.9617241705,415004.54152347235,49
15546,10.0,6383910.047536644,517145.45680785034,49
7345,10.0,6384641.112344285,715933.0951980229,49
11957,10.0,6385165.929950957,703171.7342493016,49
16892,10.0,6385173.773911584,652821.9859702034,49
8717,10.0,6385273.770653797,787836.5259287863,49
12574,10.0,6385312.485985418,601490.0482413705,49
9440,10.0,6387755.163830205,657733.1700610934,49
20261,10.0,6388305.444143164,792534.4959557799,49
6216,10.0,6388546.333328974,730023.6459444043,49
21633,10.0,6389080.850993799,578402.3977065536,49
16127,10.0,6391282.122593807,586323.8770707535,49
7192,10.0,6391556.062350213,705496.6070001775,49
7117,10.0,6392945.457137589,715875.7138024617,49
8338,10.0,6393830.657766097,752818.939723024,49
6349,10.0,6394681.937038229,723386.1958246279,49
18564,10.0,6395351.299594284,507021.32513556787,49
7523,10.0,6395958.081954525,697640.6525831831,49
18973,10.0,6396304.967891547,881360.75530828,49
6654,10.0,6396538.091626686,741221.8367150194,49
10929,10.0,6397676.895127282,929551.0219579943,49
22433,10.0,6398083.446742513,772593.2549772505,49
7521,10.0,6398341.205291794,716277.9613264546,49
9082,10.0,6398608.45556782,814776.4816977232,49
13249,10.0,6398637.629646598,664963.6160285668,49
14774,10.0,6399937.385605482,794222.0423221567,49
6307,10.0,6400018.010459717,725742.9122392978,49
14490,10.0,6400466.684338688,783010.3004387299,49
7620,10.0,6400933.686936018,716613.9469475462,49
23031,10.0,6401005.569242967,830571.710506439,49
8107,10.0,6401390.762417413,717253.0260806191,49
15436,10.0,6401780.374372945,644984.0297155188,49
6931,10.0,6402580.1373020215,718608.9002358982,49
13106,10.0,6402633.736720656,606229.9551355904,49
7280,10.0,6403005.356808824,718474.0022708805,49
18068,10.0,6403101.722064683,785941.7544623874,49
19317,10.0,6405158.337718651,764840.3987002628,49
15395,10.0,6405314.948408033,800267.6202494688,49
16327,10.0,6405419.827401265,938198.3891101896,49
17487,10.0,6405740.184677649,593458.5159768816,49
19934,10.0,6406945.18252657,972667.2652721994,49
6322,10.0,6407526.871693668,717498.204414818,49
6814,10.0,6407603.496766894,717508.1350243081,49
7085,10.0,6408067.349715993,715757.3096064113,49
6706,10.0,6408261.844330125,721454.3269582448,49
6988,10.0,6408925.554964496,716832.7652770246,49
13387,10.0,6409093.095392113,838500.5824979959,49
12888,10.0,6409661.300095959,597999.9349750886,49
16900,10.0,6410086.149254357,887477.2656104477,49
17901,10.0,6410292.459100634,662909.4779617819,49
6711,10.0,6411139.119491278,728611.5865634911,49
21427,10.0,6412043.365263854,973312.6739547158,49
7188,10.0,6412209.346186074,717632.3904962066,49
17826,10.0,6412425.481870537,735281.2143201018,49
20818,10.0,6413474.645421631,508308.8879708933,49
11473,10.0,6413487.837237159,809862.7195572268,49
7667,10.0,6413639.952239461,717345.0493401195,49
6626,10.0,6414109.631499505,720453.7984594016,49
15081,10.0,6416892.0014177365,744682.0017709127,49
7200,10.0,6416931.734842606,724121.7653187347,49
7065,10.0,6418353.460870804,722578.9943598645,49
9314,10.0,6418658.474853678,739593.6586545885,49
9070,10.0,6419881.626655754,563357.801658161,49
6226,10.0,6421284.91599236,713168.813052166,49
8388,10.0,6422918.399419279,620551.5698430996,49
9598,10.0,6423392.315050159,676465.2000770401,49
7239,10.0,6423623.886926354,722275.4487781522,49
6547,10.0,6423860.783136831,719615.0793378518,49
18207,10.0,6425881.38117319,631150.2301625584,49
8040,10.0,6426063.748205412,873062.0745659193,49
17172,10.0,6427326.428613323,653062.6765143042,49
15755,10.0,6428349.727385377,684311.4397562663,49
16405,10.0,6428572.482210717,546428.660987911,49
7655,10.0,6429561.306286714,720495.7084658144,49
6238,10.0,6430107.957560771,719479.3028297612,49
15566,10.0,6430821.779322322,823705.7686440141,49
10726,10.0,6431166.740514237,600609.8488051484,49
7414,10.0,6431331.457868436,720554.944552632,49
6335,10.0,6431799.440745372,723377.6295304195,49
7471,10.0,6432235.720180989,717964.0873707338,49
11690,10.0,6432598.957471074,643259.8957471075,49
17560,10.0,6433512.549105083,721582.5149389167,49
22442,10.0,6433540.865808448,611298.3160736498,49
6903,10.0,6433964.17026941,722122.4015611126,49
15203,10.0,6434478.330359038,666351.5338745262,49
7409,10.0,6434929.777830369,721285.9949004377,49
21101,10.0,6435070.5548635945,1071912.699875447,49
15990,10.0,6435608.838364365,936680.7445413546,49
8156,10.0,6435654.107911316,870738.9327267827,49
6365,10.0,6436390.953746664,715170.1117091185,49
18180,10.0,6437453.011404732,583924.4781201413,49
7424,10.0,6438281.298705121,720538.5678420688,49
14442,10.0,6438621.291440458,308331.5754350195,49
19201,10.0,6440063.143025429,650057.455426658,49
7824,10.0,6442512.375333903,791275.9128848838,49
7202,10.0,6442630.065083815,715730.2361198815,49
22288,10.0,6443066.245177374,669111.2385142976,49
6710,10.0,6443742.476237864,731968.6729319354,49
21050,10.0,6443855.964290039,863534.8734206649,49
7626,10.0,6443871.455712634,728924.7292020768,49
16229,10.0,6444414.034774094,761718.9598418822,49
14730,10.0,6445592.881001205,779405.3125403775,49
6895,10.0,6445896.674994559,735281.7955635098,49
20166,10.0,6446377.579312736,902151.8560188985,49
12857,10.0,6447103.382957751,592488.0867027154,49
14408,10.0,6447344.667217914,904131.9340199435,49
21913,10.0,6448580.568288355,779793.2837560725,49
9318,10.0,6448848.216618877,701243.0142671715,49
6816,10.0,6449076.669442889,725292.7954296425,49
6633,10.0,6449196.090631772,723152.3520342122,49
6748,10.0,6449371.349124271,723420.11833861,49
6510,10.0,6450879.618402481,753049.053959096,49
17474,10.0,6451660.915347667,625652.6479120583,49
7103,10.0,6452611.013959451,723410.4557924191,49
7682,10.0,6452723.034427494,714556.1714604766,49
22044,10.0,6452953.203722592,635587.1594851702,49
19421,10.0,6453253.895507716,808202.0701926947,49
8130,10.0,6454292.670920867,666592.2406173352,49
16079,10.0,6454582.45955378,765825.8806793155,49
7260,10.0,6455057.225061786,724107.912211579,49
7717,10.0,6455601.00691474,724033.2269262495,49
14470,10.0,6455729.733675269,746812.0946673624,49
7734,10.0,6456269.034645461,722869.7784199369,49
7518,10.0,6456882.035231287,722949.2232958599,49
8054,10.0,6457055.409763882,839589.0035260327,49
6465,10.0,6457144.103138036,724514.7673201371,49
21225,10.0,6457178.15198095,587133.3344149506,49
15333,10.0,6457437.1675272975,594370.233305545,49
23193,10.0,6458235.562711008,651908.0588505174,49
9395,10.0,6458792.771506589,777357.1356781719,49
11034,10.0,6458831.476934801,698213.0887131746,49
7920,10.0,6460137.14618442,795778.4883082161,49
12331,10.0,6460173.320134839,571442.513137552,49
19767,10.0,6461624.937341915,637042.0717763663,49
7580,10.0,6462112.35272202,721460.9698902521,49
22474,10.0,6462174.514624487,681559.595982905,49
7027,10.0,6462192.168585464,723790.086247786,49
6324,10.0,6462498.589462966,733561.8611085779,49
6890,10.0,6463218.30726619,727004.8458980098,49
13219,10.0,6463418.205597676,561497.7775862024,49
18395,10.0,6463490.766193543,785833.8819003393,49
14021,10.0,6463510.26477243,622492.4411694796,49
10897,10.0,6466074.222640006,576744.8950011968,49
9479,10.0,6467123.737904261,668733.5816365415,49
13119,10.0,6468484.115312438,787147.9993020421,49
6652,10.0,6469335.40749823,719433.3644215817,49
10834,10.0,6469855.483042178,769249.7048693419,49
13112,10.0,6470973.618501175,669456.0017445327,49
13386,10.0,6471161.575112343,766399.1961712111,49
9210,10.0,6471611.260089335,774809.3363139635,49
6418,10.0,6471828.078977731,725831.6408788327,49
6719,10.0,6472026.214164593,748967.925789036,49
18852,10.0,6472110.750759713,420687.19879938144,49
17840,10.0,6472242.17751308,658441.5401766025,49
6950,10.0,6472309.216641245,724948.5860065906,49
12453,10.0,6472364.048287255,650595.4520926595,49
17459,10.0,6472962.009706913,747869.8551484172,49
18941,10.0,6473318.64233094,750809.9189120303,49
7719,10.0,6473764.677342144,726029.6143404894,49
7375,10.0,6473792.385512364,727142.3245197464,49
7505,10.0,6474331.34126062,730355.5710075239,49
13298,10.0,6474881.168328788,323744.05841643945,49
7138,10.0,6475376.827158529,739226.1600190192,49
17619,10.0,6476035.484950743,790375.8882194224,49
19743,10.0,6476674.391409729,765474.0330004322,49
6428,10.0,6476698.961815971,761751.9575297899,49
9501,10.0,6476977.4643084835,618113.3873113313,49
17691,10.0,6477286.892788547,612973.4124438768,49
17844,10.0,6477539.660400025,750876.0894572405,49
16091,10.0,6477852.487598486,961645.5281397729,49
7028,10.0,6478265.751288799,727719.2628017629,49
16703,10.0,6478473.756555805,682447.1134958557,49
11705,10.0,6478783.5158959925,738441.7307413383,49
17337,10.0,6479520.502939045,844704.6575711528,49
7020,10.0,6479980.236410047,728325.9737730694,49
21854,10.0,6480774.824914748,697759.0867822364,49
8810,10.0,6481204.797212006,737512.777891842,49
7392,10.0,6481984.665444799,732555.4330214888,49
7358,10.0,6482906.846649495,728427.5761319238,49
8905,10.0,6483156.134713229,588953.1212619526,49
6395,10.0,6483725.249818254,728685.6528610619,49
22909,10.0,6483855.414705166,742447.9869849924,49
9234,10.0,6485135.3670705855,757413.3610320028,49
6521,10.0,6485291.5975874085,727765.5779357776,49
7256,10.0,6487270.700929877,731121.0676748309,49
14970,10.0,6489557.121971677,957106.4282957516,49
15206,10.0,6490248.292844869,800510.7540248436,49
16270,10.0,6490341.593515643,713426.6925842037,49
8750,10.0,6490637.910485531,677319.9326508484,49
7430,10.0,6492563.944129053,728504.9695188944,50
7024,10.0,6492565.864750191,731398.2029203451,50
7739,10.0,6492722.011246912,728747.6799855499,50
14700,10.0,6492729.684058657,804015.3456655162,50
22984,10.0,6493283.024701028,671862.5634329296,50
20923,10.0,6495165.176553448,644073.7728961792,50
6415,10.0,6495476.8871436315,708005.1650999925,50
17515,10.0,6496027.074828127,818883.7153115418,50
7100,10.0,6496762.884982617,729034.8575066298,50
7056,10.0,6498186.39883623,732245.5388850049,50
9601,10.0,6500064.050482145,657373.2467975891,50
8559,10.0,6501584.060941893,795639.7030066291,50
20140,10.0,6501970.379356615,789049.9210051942,50
9188,10.0,6502363.253235266,802903.85015301,50
15127,10.0,6503180.870222075,683277.0506343293,50
7484,10.0,6503595.842552988,728983.7220175726,50
20765,10.0,6503689.365849127,737750.8332877541,50
18560,10.0,6504185.489598363,769847.7348282343,50
7699,10.0,6504369.896549591,724268.0988065125,50
7099,10.0,6504593.877562632,739568.1836403237,50
9652,10.0,6505198.108014904,673801.5814793536,50
14743,10.0,6505447.332382525,243098.36851842928,50
9689,10.0,6506242.334990051,660560.9374943313,50
6586,10.0,6506386.006240884,728881.8568000374,50
7107,10.0,6507226.0694100205,720403.7152287568,50
15999,10.0,6507547.721410099,623850.4046838069,50
6620,10.0,6508464.789966249,729802.9150633932,50
18471,10.0,6508706.937014961,965186.705552244,50
7433,10.0,6509012.626717593,729705.3479524852,50
19223,10.0,6509788.890999261,788900.5873215813,50
21877,10.0,6509964.026960338,652917.3318469045,50
14563,10.0,6509993.17962422,806900.3902498018,50
9399,10.0,6510966.768229069,661074.3024082716,50
11881,10.0,6512931.703431748,628782.9334949758,50
10480,10.0,6514075.746719236,752437.8146650469,50
10527,10.0,6514098.998557191,846193.0427143151,50
7436,10.0,6514600.593301532,735759.1526867918,50
7469,10.0,6515877.162085533,739286.5381943285,50
6635,10.0,6516156.998705232,721808.76336251,50
14956,10.0,6516968.856981987,610223.4583553039,50
22060,10.0,6517169.8646991,631514.2563815103,50
6826,10.0,6517517.1038881,733637.2924628727,50
12869,10.0,6517664.972051127,680211.649371787,50
11427,10.0,6518265.560387266,688554.8311077611,50
7348,10.0,6518482.208684052,730932.6057753384,50
20243,10.0,6518851.517594872,695351.4301700228,50
11766,10.0,6519741.108528728,828533.9371209502,50
21728,10.0,6520353.7093074545,769951.6313401422,50
7525,10.0,6521515.284499339,731325.6924009995,50
15279,10.0,6522675.405733004,697455.5608231679,50
17462,10.0,6522716.580736063,556124.57411365,50
19119,10.0,6523013.012199104,258385.8352537752,50
6783,10.0,6523439.93852782,748346.8647866686,50
8232,10.0,6523657.558698227,659313.9087877478,50
7549,10.0,6523663.082442048,735212.7899010038,50
6987,10.0,6525190.707756767,728503.8385550036,50
7654,10.0,6526690.896736048,733903.4390517703,50
14501,10.0,6527234.197896938,596338.051792328,50
18901,10.0,6529324.273926318,621288.4424964591,50
13713,10.0,6530425.8299076725,823807.7123397656,50
13485,10.0,6530652.838242136,792035.372596271,50
15721,10.0,6530955.208005727,940436.8257605837,50
7588,10.0,6531280.870645303,733385.6918710709,50
14717,10.0,6531357.994437061,796323.4967454436,50
8031,10.0,6531547.427433459,624897.6891253057,50
12702,10.0,6531747.039928299,674026.9794635092,50
10973,10.0,6532923.415840085,778615.0580377001,50
20256,10.0,6533437.273483827,865520.7578385677,50
7102,10.0,6533610.516982357,736570.4730795929,50
10051,10.0,6533761.07127676,722751.7994684499,50
12993,10.0,6534281.024592321,718825.776214162,50
13029,10.0,6534717.899351678,779470.7602224333,50
6951,10.0,6536133.056316959,734156.5709482074,50
22897,10.0,6536172.871095285,653066.7445119162,50
15233,10.0,6536707.6710264115,708296.1313052344,50
21353,10.0,6538312.723341599,587606.9556973593,50
12425,10.0,6538891.203652857,806986.6674915351,50
8978,10.0,6538894.392914252,666927.0009085176,50
6377,10.0,6539045.606293659,739647.175465261,50
13377,10.0,6539571.662849059,858901.140542899,50
12629,10.0,6540383.20283986,739519.3239926796,50
11761,10.0,6540789.33901348,627298.4186398038,50
10208,10.0,6542027.967050604,716884.2091944292,50
12171,10.0,6542536.49329605,605248.6997696426,50
20077,10.0,6542691.510709689,811509.4550303258,50
7759,10.0,6544359.826302915,735203.4211017404,50
11470,10.0,6544367.9647695795,779343.8503878749,50
10010,10.0,6544861.062938118,820719.847543711,50
9861,10.0,6544927.295961335,781604.963512198,50
14737,10.0,6545439.784338182,711513.3642173487,50
6856,10.0,6546329.037379762,734700.8710582424,50
19114,10.0,6546396.189008826,706006.3952126495,50
16016,10.0,6547833.058162288,592490.4152154261,50
16120,10.0,6550852.470302941,635854.9813341498,50
21218,10.0,6550950.729611199,651821.6685792261,50
18346,10.0,6551848.491661994,524929.1081891919,50
14317,10.0,6552268.1419252455,813136.4244101418,50
9562,10.0,6553255.911298739,640220.2911778906,50
16522,10.0,6556295.316318504,971038.7424477754,50
18920,10.0,6556616.326218298,634623.8796704145,50
18721,10.0,6557996.048726995,698734.5303787282,50
12761,10.0,6560238.387048385,631869.2779477986,50
8512,10.0,6560512.209035279,790106.0382476508,50
20617,10.0,6560622.501809199,525499.5416421059,50
6912,10.0,6560897.420311802,739736.2133853867,50
7279,10.0,6561634.413116064,760576.0836243915,50
6218,10.0,6562733.477626021,737653.670302569,50
6885,10.0,6564071.84433819,737894.5763107594,50
23067,10.0,6564202.496066198,658928.0165239846,50
16126,10.0,6564403.947876581,648048.7643841718,50
13701,10.0,6565240.444878135,738591.6968045864,50
